Price,Brand_Apple,Brand_Huawei,Brand_Samsung,Brand_Sony,Brand_Xiaomi,Is_iOS,Is_Android,Original_Price_HKD,Storage_GB,Months_Since_Release,Condition_Percentage,Condition_Score,Battery_Health_Percent,Battery_Cycle_Count,Seller_Years,Days_Since_Posted,Post_Recency_Log,image_count,seller_reviews_count,Seller_Reputation_Index,Is_Working,Is_MTR_Trade,Has_Warranty,Has_Box,Has_Receipt,Has_Accessories,Is_Firm_Price,Is_Urgent_Sale,Is_Premium_Tier,Has_Repair_History,Has_Crack_Or_Line,Has_Dual_SIM,Has_Brand_Keyword_Mismatch,Description_Length,Price_Diff_Original_Minus_Price_HKD,Product_Origin_Imported,Product_Origin_Mixed,Product_Origin_Official,Product_Origin_Unknown,Storage_Tier_129-256,Storage_Tier_257-512,Storage_Tier_<=128,Storage_Tier_>512,Storage_Tier_Unknown
150.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749.0,0,0,0,1,0,0,0,0,1
100.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,3,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7799.0,0,0,0,1,0,0,0,0,1
2099.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5800.0,0,0,0,1,0,0,0,0,1
6100.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,210.0,5.351858133476067,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1799.0,0,0,0,1,0,0,0,0,1
1200.0,0,0,1,0,0,0,1,3198.0,256.0,49.0,98.0,3,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998.0,0,0,0,1,0,0,0,0,1
4700.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,210.0,5.351858133476067,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199.0,0,0,0,1,0,0,0,0,1
250.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,300.0,5.707110264748875,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7649.0,0,0,0,1,0,0,0,0,1
10.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7889.0,0,0,0,1,0,0,0,0,1
4650.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,3,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3249.0,0,0,1,0,0,1,0,0,0
2150.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5749.0,0,0,0,1,0,0,0,0,1
5980.0,0,0,1,0,0,0,1,10198.0,12.0,26.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4218.0,0,1,0,0,0,0,1,0,0
4500.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3399.0,0,0,0,1,1,0,0,0,0
110.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,210.0,5.351858133476067,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7789.0,0,0,0,1,0,0,0,0,1
4295.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,3,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604.0,0,0,0,1,0,1,0,0,0
3300.0,0,0,1,0,0,0,1,6998.0,256.0,26.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3698.0,0,0,1,0,1,0,0,0,0
20.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,1,95.0,29.0,0,300.0,5.707110264748875,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7879.0,0,0,0,1,0,0,0,0,1
780.0,0,0,1,0,0,0,1,7899.0,32.0,49.0,98.0,0,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7119.0,0,0,0,1,0,0,1,0,0
2180.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,3650.0,8.202756381655638,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5719.0,0,0,0,1,0,0,0,0,1
1300.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2920.0,7.979681302387741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6599.0,0,0,0,1,0,0,0,0,1
150.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,1,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749.0,0,0,0,1,0,0,0,0,1
4800.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,3,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099.0,0,0,0,1,0,0,0,0,1
1.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2920.0,7.979681302387741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7898.0,0,0,0,1,0,0,0,0,1
1550.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6349.0,0,0,0,1,0,0,0,0,1
300.0,1,0,0,0,0,1,0,3488.0,256.0,121.0,98.0,3,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188.0,0,0,0,1,0,0,0,0,1
55.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7844.0,0,0,0,1,0,0,0,0,1
500.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7399.0,0,0,0,1,0,0,0,0,1
4600.0,0,0,1,0,0,0,1,7899.0,128.0,49.0,98.0,0,95.0,29.0,0,2920.0,7.979681302387741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299.0,0,0,0,1,0,0,1,0,0
3299.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,300.0,5.707110264748875,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600.0,0,0,1,0,0,0,0,0,1
48.0,0,0,1,0,0,0,1,2998.0,256.0,61.0,98.0,5,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950.0,0,0,0,1,0,0,0,0,1
180.0,0,0,1,0,0,0,1,9498.0,256.0,38.0,98.0,4,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9318.0,0,0,0,1,0,0,0,0,1
2898.0,0,0,1,0,0,0,1,9298.0,256.0,50.0,98.0,2,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6400.0,0,0,0,1,1,0,0,0,0
60.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,3,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7839.0,0,0,0,1,0,0,0,0,1
200.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7699.0,0,0,0,1,0,0,0,0,1
4500.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,3,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3399.0,0,0,0,1,0,0,0,0,1
35.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,1460.0,7.2868764117507,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7864.0,0,0,0,1,0,0,0,0,1
150.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2920.0,7.979681302387741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7749.0,0,0,0,1,0,0,0,0,1
550.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2555.0,7.846198815497425,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7349.0,0,0,0,1,0,0,0,0,1
3480.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4419.0,0,0,0,1,1,0,0,0,0
3280.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,99.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4619.0,0,0,1,0,1,0,0,0,0
10950.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3051.0,0,0,0,1,0,0,0,0,1
2480.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5419.0,0,0,1,0,1,0,0,0,0
280.0,0,0,1,0,0,0,1,7899.0,32.0,49.0,98.0,1,95.0,29.0,0,1460.0,7.2868764117507,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619.0,0,0,0,1,0,0,1,0,0
1886.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6013.0,0,0,0,1,0,0,0,0,1
1700.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199.0,0,0,0,1,0,0,0,0,1
3799.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4100.0,0,0,0,1,0,0,0,0,1
2299.0,0,0,1,0,0,0,1,8998.0,256.0,68.0,98.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6699.0,0,0,0,1,1,0,0,0,0
4280.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3619.0,0,0,1,0,0,1,0,0,0
1499.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6400.0,0,0,0,1,1,0,0,0,0
2800.0,0,0,1,0,0,0,1,8998.0,256.0,68.0,98.0,2,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6198.0,0,0,0,1,1,0,0,0,0
3998.0,0,0,1,0,0,0,1,12998.0,256.0,44.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9000.0,1,0,0,0,1,0,0,0,0
100.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,1,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7799.0,0,0,0,1,0,0,0,0,1
1499.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2190.0,7.692113339595466,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6400.0,0,0,0,1,0,0,0,0,1
450.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,1,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7449.0,0,0,0,1,0,0,0,0,1
500.0,1,0,0,0,0,1,0,8999.0,256.0,55.0,98.0,5,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8499.0,0,0,0,1,0,0,0,0,1
2748.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2920.0,7.979681302387741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151.0,0,0,0,1,0,0,0,0,1
6000.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,4,95.0,29.0,0,300.0,5.707110264748875,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1899.0,0,0,1,0,0,1,0,0,0
350.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7549.0,0,0,0,1,0,0,0,0,1
1088.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811.0,0,0,0,1,0,0,0,0,1
15.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2555.0,7.846198815497425,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7884.0,0,0,0,1,0,0,0,0,1
1480.0,0,0,1,0,0,0,1,7899.0,128.0,49.0,98.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6419.0,0,0,0,1,0,0,1,0,0
260.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7639.0,0,0,0,1,0,0,0,0,1
100.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,1,95.0,29.0,0,300.0,5.707110264748875,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7799.0,0,0,0,1,0,0,0,0,1
80.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7819.0,0,0,0,1,0,0,0,0,1
1199.0,0,0,1,0,0,0,1,2198.0,256.0,25.0,98.0,5,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,999.0,0,0,1,0,0,0,0,0,1
88.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7811.0,0,0,0,1,0,0,0,0,1
320.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,1460.0,7.2868764117507,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7579.0,0,0,0,1,0,0,0,0,1
1180.0,0,0,1,0,0,0,1,7899.0,128.0,49.0,95.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6719.0,0,0,1,0,0,0,1,0,0
9750.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,210.0,5.351858133476067,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1851.0,0,0,0,1,0,0,0,0,1
2900.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.0,0,0,0,1,0,0,0,0,1
65.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2555.0,7.846198815497425,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7834.0,0,0,0,1,0,0,0,0,1
190.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7709.0,0,0,0,1,0,0,0,0,1
5880.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,4,95.0,29.0,0,300.0,5.707110264748875,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019.0,0,0,1,0,0,1,0,0,0
5098.0,0,0,1,0,0,0,1,10198.0,512.0,26.0,98.0,3,95.0,29.0,0,330.0,5.802118375377063,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5100.0,1,0,0,0,0,1,0,0,0
600.0,0,0,1,0,0,0,1,7899.0,32.0,49.0,98.0,0,95.0,29.0,0,2190.0,7.692113339595466,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7299.0,0,0,0,1,0,0,1,0,0
300.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7599.0,0,0,0,1,0,0,0,0,1
200.0,0,0,1,0,0,0,1,7899.0,64.0,49.0,98.0,2,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7699.0,0,0,1,0,0,0,1,0,0
230.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7669.0,0,0,0,1,0,0,0,0,1
1700.0,0,0,1,0,0,0,1,6998.0,256.0,68.0,90.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5298.0,0,0,0,1,1,0,0,0,0
5480.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2419.0,0,0,1,0,1,0,0,0,0
2299.0,0,0,1,0,0,0,1,9698.0,128.0,62.0,98.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7399.0,0,0,0,1,0,0,1,0,0
1780.0,0,0,1,0,0,0,1,2398.0,128.0,49.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,618.0,0,0,0,1,0,0,1,0,0
120.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7779.0,0,0,0,1,0,1,0,0,0
270.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7629.0,0,0,0,1,0,0,0,0,1
1.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7898.0,0,0,0,1,0,0,0,0,1
1800.0,0,0,1,0,0,0,1,7899.0,128.0,49.0,98.0,4,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6099.0,0,0,0,1,0,0,1,0,0
9700.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1801.0,0,0,0,1,0,1,0,0,0
699.0,0,0,1,0,0,0,1,7899.0,128.0,49.0,98.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7200.0,0,0,0,1,0,0,1,0,0
5980.0,0,0,1,0,0,0,1,10198.0,256.0,26.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4218.0,0,0,1,0,1,0,0,0,0
1780.0,0,0,1,0,0,0,1,2698.0,128.0,37.0,98.0,5,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,918.0,0,0,0,1,0,0,1,0,0
3380.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519.0,0,0,0,1,0,0,0,0,1
1850.0,0,0,1,0,0,0,1,2698.0,256.0,37.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,848.0,0,0,0,1,0,0,0,0,1
1350.0,0,0,1,0,0,0,1,2698.0,128.0,37.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1348.0,0,0,0,1,0,0,1,0,0
500.0,0,0,1,0,0,0,1,7899.0,64.0,49.0,98.0,3,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7399.0,0,0,0,1,0,0,1,0,0
1199.0,0,0,1,0,0,0,1,7899.0,128.0,49.0,98.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6700.0,0,0,0,1,0,0,1,0,0
450.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,210.0,5.351858133476067,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7449.0,0,0,0,1,0,0,0,0,1
3400.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4499.0,0,0,0,1,0,0,0,0,1
1180.0,0,0,1,0,0,0,1,7899.0,16.0,49.0,98.0,5,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6719.0,0,0,0,1,0,0,1,0,0
180.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7719.0,0,0,0,1,0,0,0,0,1
250.0,0,0,1,0,0,0,1,7899.0,32.0,49.0,98.0,3,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7649.0,0,0,0,1,0,0,1,0,0
300.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,2,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7599.0,0,0,0,1,0,0,0,0,1
4580.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,2,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319.0,0,0,1,0,0,1,0,0,0
4980.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919.0,0,0,0,1,0,0,0,0,1
8.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7891.0,0,0,0,1,0,0,0,0,1
8900.0,0,0,1,0,0,0,1,7899.0,512.0,49.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1001.0,0,0,1,0,0,1,0,0,0
500.0,1,0,0,0,0,1,0,5999.0,256.0,55.0,98.0,5,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5499.0,0,0,0,1,0,0,0,0,1
500.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,0,95.0,29.0,0,2920.0,7.979681302387741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7399.0,0,0,0,1,0,0,0,0,1
3880.0,0,0,1,0,0,0,1,6998.0,256.0,26.0,98.0,4,95.0,29.0,0,330.0,5.802118375377063,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3118.0,0,0,0,1,1,0,0,0,0
1900.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999.0,0,0,0,1,1,0,0,0,0
30.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,330.0,5.802118375377063,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7869.0,0,0,0,1,0,0,0,0,1
2880.0,0,0,1,0,0,0,1,5898.0,256.0,62.0,90.0,3,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3018.0,0,0,1,0,1,0,0,0,0
1400.0,0,0,1,0,0,0,1,2698.0,256.0,37.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.0,0,0,1,0,0,0,0,0,1
999.0,0,0,1,0,0,0,1,7899.0,1000.0,49.0,98.0,4,95.0,29.0,0,2555.0,7.846198815497425,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6900.0,0,0,0,1,0,0,0,1,0
2300.0,0,0,1,0,0,0,1,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5599.0,0,0,0,1,0,0,0,0,1
